弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
355.35000,5,25,15138834,Wed Jul 22 15:53:22 2020,0,4f6be311,35789066593632263,致敬81192
356.61000,1,25,16777215,Wed Jul 22 15:54:06 2020,0,a5a1dde9,35789090065481731,致敬
359.98000,1,25,16777215,Wed Jul 22 15:54:23 2020,0,f884bba5,35789098538500099,致敬啊！！！！！！！
782.75800,1,25,16777215,Wed Jul 22 15:54:25 2020,0,c8b3719c,35789099808849927,致敬
625.21700,1,25,16646914,Wed Jul 22 15:54:45 2020,0,1f30c966,35789110075981831,聚是一团火，散是满天星
178.75800,1,25,15138834,Wed Jul 22 15:55:50 2020,0,d8fe0c74,35789144126390277,致敬！
589.70000,1,25,15138834,Wed Jul 22 15:55:50 2020,0,b3b8eec1,35789144334008325,聚是一团火，散是满天星
186.85500,1,25,16777215,Wed Jul 22 15:57:25 2020,0,2d3473a4,35789194147135555,还是致敬
556.00700,1,25,16777215,Wed Jul 22 15:57:26 2020,0,a5a1dde9,35789194638917639,漂亮
778.59900,1,25,16777215,Wed Jul 22 15:57:32 2020,0,767d74f,35789197895794695,致敬
216.22100,1,25,16777215,Wed Jul 22 15:57:54 2020,0,2d3473a4,35789209546522627,还是致敬
100.15900,5,25,16646914,Wed Jul 22 15:58:05 2020,0,7bf1d1b4,35789214977097731,bgm:梦之安魂曲
791.88800,1,25,16777215,Wed Jul 22 15:58:07 2020,0,76ff37e,35789216338149379,致敬
507.10800,1,25,16777215,Wed Jul 22 15:58:17 2020,0,eb67c718,35789221592039427,致敬
583.10000,1,25,16777215,Wed Jul 22 15:58:23 2020,0,f884bba5,35789224358182915,中国人比美强还用说吗？
185.85400,1,25,16777215,Wed Jul 22 15:58:34 2020,0,3aabd463,35789230215528455,致敬
244.18100,1,25,16777215,Wed Jul 22 15:58:36 2020,0,4535deb6,35789231242608645,网络红客
611.27900,1,25,16777215,Wed Jul 22 15:58:44 2020,0,b6a46de4,35789235532333059,聚是一团火散是满天星
761.78000,1,25,15138834,Wed Jul 22 15:58:48 2020,0,b3b8eec1,35789237615853573,致敬！
640.56900,1,25,16646914,Wed Jul 22 15:58:50 2020,0,a5a1dde9,35789238928146437,聚是一团火，散是满天星
614.74000,1,25,16777215,Wed Jul 22 15:58:57 2020,0,f884bba5,35789242459226115,聚是一团火，散是满天星
77.45200,1,25,16777215,Wed Jul 22 15:59:27 2020,0,21bdd191,35789258011181059,致敬
696.78800,1,25,16646914,Wed Jul 22 15:59:47 2020,0,a5a1dde9,35789268407287813,印度你完了
101.35300,1,25,16777215,Wed Jul 22 15:59:51 2020,0,21bdd191,35789270897131523,红客联盟
720.66600,1,25,16646914,Wed Jul 22 16:00:11 2020,0,a5a1dde9,35789280919420933,恶心
357.15000,1,25,16777215,Wed Jul 22 16:00:15 2020,0,2d3473a4,35789283417128965,泪目
727.23500,1,25,16646914,Wed Jul 22 16:00:17 2020,0,a5a1dde9,35789284410130439,漂亮
359.44900,1,25,16777215,Wed Jul 22 16:00:22 2020,0,9f1176af,35789286747406341,致敬
194.67500,1,25,16777215,Wed Jul 22 16:00:22 2020,0,2bdb11e4,35789286803505157,致敬
137.57500,1,25,16646914,Wed Jul 22 16:00:28 2020,0,21bdd191,35789289876357125,好帅
758.86300,1,25,16646914,Wed Jul 22 16:00:49 2020,0,a5a1dde9,35789301043167239,致敬
768.25300,1,25,16646914,Wed Jul 22 16:00:58 2020,0,a5a1dde9,35789305905938439,这次一定
340.62800,1,25,16777215,Wed Jul 22 16:01:09 2020,0,3aabd463,35789311328649283,致敬
291.32000,1,25,16777215,Wed Jul 22 16:01:33 2020,0,18406c92,35789323877482501,致敬
185.50400,1,25,16777215,Wed Jul 22 16:01:40 2020,0,8cb4b5f1,35789327996813317,致敬
84.22700,1,25,16777215,Wed Jul 22 16:01:41 2020,0,f47a74d1,35789328345464839,默哀
737.47000,1,25,15138834,Wed Jul 22 16:02:00 2020,0,a66790c9,35789338214662151,所有黑客都恶心，但是做的事对了，也许就不恶心
752.31800,1,25,16707842,Wed Jul 22 16:02:26 2020,0,a66790c9,35789351833567239,拍个纪录片吧
0.00000,1,18,16777215,Wed Jul 22 16:02:55 2020,0,2e23901c,35789367147495431,那1539人 出来吧
236.21900,1,25,16777215,Wed Jul 22 16:03:07 2020,0,2cb43710,35789373403824133,泪目
185.72400,1,25,16777215,Wed Jul 22 16:03:23 2020,0,f47a74d1,35789381562793991,致敬
802.66700,1,25,16777215,Wed Jul 22 16:03:34 2020,0,4d6060d0,35789387362992131,至敬
283.24900,1,25,16777215,Wed Jul 22 16:03:47 2020,0,d725d5c7,35789394424627205,致敬
596.85200,1,25,16777215,Wed Jul 22 16:04:15 2020,0,2d3473a4,35789409140342787,致敬
168.79400,1,25,16777215,Wed Jul 22 16:05:00 2020,0,7cad4836,35789432535121927,帅呆了！ 致敬！！！
319.20000,1,25,16777215,Wed Jul 22 16:05:05 2020,0,5c810a2c,35789435293925383,致敬。
764.10300,5,25,16646914,Wed Jul 22 16:05:29 2020,0,1091c2f0,35789447938179077,致敬
